id,linkrun,objid
0fe38994-23cb-4121-aa2c-3f72ab17fbf9,wsdiff_S82_lon_gt_minus2,3774803
0fe38994-23cb-4121-aa2c-3f72ab17fbf9,wsdiff_S82_lon_gt_minus2,3649792
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,3321375
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,1596235
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,2265732
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,3544464
ab025d10-15c1-4362-a5e1-993540f80d5f,wsdiff_S82_lon_gt_minus2,3776670
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,3247758
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,3464525
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,2480295
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,2418519
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,3598621
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,2609053
be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,wsdiff_S82_lon_gt_minus2,3809609
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,2197439
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,3451188
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,3470706
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,2631851
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,2618259
c4af49b7-bb92-4c6b-9b00-e208369b07f0,wsdiff_S82_lon_gt_minus2,3800805
2788af3f-8f34-483c-bf20-24f03dad07f8,wsdiff_S82_lon_gt_minus2,932194
2788af3f-8f34-483c-bf20-24f03dad07f8,wsdiff_S82_lon_gt_minus2,2693295
2788af3f-8f34-483c-bf20-24f03dad07f8,wsdiff_S82_lon_gt_minus2,3716832
2788af3f-8f34-483c-bf20-24f03dad07f8,wsdiff_S82_lon_gt_minus2,3819841
364b474c-ab32-451c-bc57-5fa882fc024a,wsdiff_S82_lon_gt_minus2,727550
364b474c-ab32-451c-bc57-5fa882fc024a,wsdiff_S82_lon_gt_minus2,1634487
364b474c-ab32-451c-bc57-5fa882fc024a,wsdiff_S82_lon_gt_minus2,3700659
b5226694-e1d4-43f1-bb99-13f71eb388ae,wsdiff_S82_lon_gt_minus2,3120120
b5226694-e1d4-43f1-bb99-13f71eb388ae,wsdiff_S82_lon_gt_minus2,3261474
b5226694-e1d4-43f1-bb99-13f71eb388ae,wsdiff_S82_lon_gt_minus2,2635968
b5226694-e1d4-43f1-bb99-13f71eb388ae,wsdiff_S82_lon_gt_minus2,3802804
dd15383e-6cea-48fe-bb2a-881ec39c82f7,wsdiff_S82_lon_gt_minus2,1001672
dd15383e-6cea-48fe-bb2a-881ec39c82f7,wsdiff_S82_lon_gt_minus2,3520450
dd15383e-6cea-48fe-bb2a-881ec39c82f7,wsdiff_S82_lon_gt_minus2,3628181
dd15383e-6cea-48fe-bb2a-881ec39c82f7,wsdiff_S82_lon_gt_minus2,3799867
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,3238092
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,3447751
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,3593571
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,2607179
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,3794229
d250dcc4-0146-4397-8940-ab0bfa23ba7d,wsdiff_S82_lon_gt_minus2,3792538
7f2647a2-94f5-43fa-8bb2-78ea9b7bad4c,wsdiff_S82_lon_gt_minus2,3371214
7f2647a2-94f5-43fa-8bb2-78ea9b7bad4c,wsdiff_S82_lon_gt_minus2,1614610
7f2647a2-94f5-43fa-8bb2-78ea9b7bad4c,wsdiff_S82_lon_gt_minus2,3779099
4695770e-b4df-4996-8210-500f331db63b,wsdiff_S82_lon_gt_minus2,1522100
4695770e-b4df-4996-8210-500f331db63b,wsdiff_S82_lon_gt_minus2,1613563
4695770e-b4df-4996-8210-500f331db63b,wsdiff_S82_lon_gt_minus2,3680092
4695770e-b4df-4996-8210-500f331db63b,wsdiff_S82_lon_gt_minus2,3799257
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3147997
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3321225
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,1593060
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3531454
eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3542774
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,3101097
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,3111615
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,2020291
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,2421797
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,2498388
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,3315004
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,3751207
356b2c4e-36ec-4484-9187-dc80157cfaab,wsdiff_S82_lon_gt_minus2,3788489
684d6af0-af80-4e9a-973f-07568c68be76,wsdiff_S82_lon_gt_minus2,3464476
684d6af0-af80-4e9a-973f-07568c68be76,wsdiff_S82_lon_gt_minus2,2609037
684d6af0-af80-4e9a-973f-07568c68be76,wsdiff_S82_lon_gt_minus2,3795170
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3387076
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3242215
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,2237397
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3562312
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3757302
c6a04456-16d5-4601-8163-cf15b5f8ad98,wsdiff_S82_lon_gt_minus2,3701412
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,3104529
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,3114881
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,2061254
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,2519517
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,3356655
d281ce40-5abd-4f0f-8d71-f8bbf10d6683,wsdiff_S82_lon_gt_minus2,3767335
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2521424
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2063735
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,2665810
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3683026
949eb149-a1c8-4a88-a836-488426cc863e,wsdiff_S82_lon_gt_minus2,3801674
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,3166654
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,3328238
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,2028481
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,3774990
faee5192-a7ce-4195-a2e3-78a2e41ff54a,wsdiff_S82_lon_gt_minus2,3829345
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,3179629
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,2478030
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,2003867
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,2653734
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,3828662
bf7bd051-c0f1-498d-b552-b3d1f76185e6,wsdiff_S82_lon_gt_minus2,3824201
ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,909552
ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,2678336
ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,3699514
ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,3818157
4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,3360580
4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,2474227
4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,3825964
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,3251886
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,3466430
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,2480372
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,2418673
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,3598759
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,2610032
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,3801912
3925945c-8517-4968-bf35-7247705d9252,wsdiff_S82_lon_gt_minus2,3795574
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,3142225
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,3307765
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,1949277
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,3485619
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,3568200
2635a486-2a29-4090-a159-26f55787de2e,wsdiff_S82_lon_gt_minus2,3824235
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2061301
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2469716
f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,1997063
a08fd18f-27c4-4b5f-adef-90b804b1f73a,wsdiff_S82_lon_gt_minus2,3303963
a08fd18f-27c4-4b5f-adef-90b804b1f73a,wsdiff_S82_lon_gt_minus2,2696002
a08fd18f-27c4-4b5f-adef-90b804b1f73a,wsdiff_S82_lon_gt_minus2,3567880
a08fd18f-27c4-4b5f-adef-90b804b1f73a,wsdiff_S82_lon_gt_minus2,3822532
a08fd18f-27c4-4b5f-adef-90b804b1f73a,wsdiff_S82_lon_gt_minus2,3788958
e53850f8-b7d2-4717-883c-df8fa7ae257e,wsdiff_S82_lon_gt_minus2,3197707
e53850f8-b7d2-4717-883c-df8fa7ae257e,wsdiff_S82_lon_gt_minus2,3399208
e53850f8-b7d2-4717-883c-df8fa7ae257e,wsdiff_S82_lon_gt_minus2,1632863
e53850f8-b7d2-4717-883c-df8fa7ae257e,wsdiff_S82_lon_gt_minus2,3780877
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3150081
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3321285
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,1574705
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,3534715
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,2648348
9118d5a7-37f8-49b2-a25f-46b791ed300e,wsdiff_S82_lon_gt_minus2,2626921
29743f19-9562-4092-ae61-14cab9afbd97,wsdiff_S82_lon_gt_minus2,3256612
29743f19-9562-4092-ae61-14cab9afbd97,wsdiff_S82_lon_gt_minus2,2519462
29743f19-9562-4092-ae61-14cab9afbd97,wsdiff_S82_lon_gt_minus2,2059237
29743f19-9562-4092-ae61-14cab9afbd97,wsdiff_S82_lon_gt_minus2,2681489
29743f19-9562-4092-ae61-14cab9afbd97,wsdiff_S82_lon_gt_minus2,3800792
b81de9ec-5c57-49b3-9f1c-192bb7f4c347,wsdiff_S82_lon_gt_minus2,2478374
b81de9ec-5c57-49b3-9f1c-192bb7f4c347,wsdiff_S82_lon_gt_minus2,2003930
b81de9ec-5c57-49b3-9f1c-192bb7f4c347,wsdiff_S82_lon_gt_minus2,2653791
b81de9ec-5c57-49b3-9f1c-192bb7f4c347,wsdiff_S82_lon_gt_minus2,3828704
b81de9ec-5c57-49b3-9f1c-192bb7f4c347,wsdiff_S82_lon_gt_minus2,3824198
5fdffe05-6c14-4f0d-a3c1-632e9f738704,wsdiff_S82_lon_gt_minus2,3103016
5fdffe05-6c14-4f0d-a3c1-632e9f738704,wsdiff_S82_lon_gt_minus2,3110891
5fdffe05-6c14-4f0d-a3c1-632e9f738704,wsdiff_S82_lon_gt_minus2,2044968
5fdffe05-6c14-4f0d-a3c1-632e9f738704,wsdiff_S82_lon_gt_minus2,2442735
5fdffe05-6c14-4f0d-a3c1-632e9f738704,wsdiff_S82_lon_gt_minus2,2511459
91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,2214871
91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3466804
91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3492151
91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,2641095
91fdcdfe-d622-49fb-92f0-103f71b02a5e,wsdiff_S82_lon_gt_minus2,3807016
b1aa16a2-5fee-48a0-978f-1950e2c18d32,wsdiff_S82_lon_gt_minus2,734893
b1aa16a2-5fee-48a0-978f-1950e2c18d32,wsdiff_S82_lon_gt_minus2,1567292
b1aa16a2-5fee-48a0-978f-1950e2c18d32,wsdiff_S82_lon_gt_minus2,1699015
b1aa16a2-5fee-48a0-978f-1950e2c18d32,wsdiff_S82_lon_gt_minus2,3740724
3ec4ffe4-3e22-47b8-95e9-a57e9a250ee7,wsdiff_S82_lon_gt_minus2,3157556
3ec4ffe4-3e22-47b8-95e9-a57e9a250ee7,wsdiff_S82_lon_gt_minus2,2017835
3ec4ffe4-3e22-47b8-95e9-a57e9a250ee7,wsdiff_S82_lon_gt_minus2,3776831
5f3444fb-3ad7-4e2c-999b-82904428cb25,wsdiff_S82_lon_gt_minus2,3234151
5f3444fb-3ad7-4e2c-999b-82904428cb25,wsdiff_S82_lon_gt_minus2,3418438
5f3444fb-3ad7-4e2c-999b-82904428cb25,wsdiff_S82_lon_gt_minus2,2044271
5f3444fb-3ad7-4e2c-999b-82904428cb25,wsdiff_S82_lon_gt_minus2,3660957
bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,wsdiff_S82_lon_gt_minus2,2040339
bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,wsdiff_S82_lon_gt_minus2,1991228
bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,wsdiff_S82_lon_gt_minus2,2647014
bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,wsdiff_S82_lon_gt_minus2,3820777
bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,wsdiff_S82_lon_gt_minus2,3817804
5e51ead4-5bf6-4c8f-9ba7-b6e269250d5d,wsdiff_S82_lon_gt_minus2,2076473
5e51ead4-5bf6-4c8f-9ba7-b6e269250d5d,wsdiff_S82_lon_gt_minus2,2651116
5e51ead4-5bf6-4c8f-9ba7-b6e269250d5d,wsdiff_S82_lon_gt_minus2,3663089
5e51ead4-5bf6-4c8f-9ba7-b6e269250d5d,wsdiff_S82_lon_gt_minus2,3796765
ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,wsdiff_S82_lon_gt_minus2,1661463
ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,wsdiff_S82_lon_gt_minus2,2452583
ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,wsdiff_S82_lon_gt_minus2,2404135
ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,wsdiff_S82_lon_gt_minus2,3295567
ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,wsdiff_S82_lon_gt_minus2,3665430
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,3172037
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,3335838
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,2020764
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,2453845
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,1973133
75a566eb-e655-46fa-8325-f6dfd76252d6,wsdiff_S82_lon_gt_minus2,3808712
45c406e8-90be-4b38-8c7c-e84509723acb,wsdiff_S82_lon_gt_minus2,3432797
45c406e8-90be-4b38-8c7c-e84509723acb,wsdiff_S82_lon_gt_minus2,2513751
45c406e8-90be-4b38-8c7c-e84509723acb,wsdiff_S82_lon_gt_minus2,2051104
45c406e8-90be-4b38-8c7c-e84509723acb,wsdiff_S82_lon_gt_minus2,3673063
45c406e8-90be-4b38-8c7c-e84509723acb,wsdiff_S82_lon_gt_minus2,3804644
03d62ca5-cf6b-48a2-acec-089ec341d0f0,wsdiff_S82_lon_gt_minus2,3236284
03d62ca5-cf6b-48a2-acec-089ec341d0f0,wsdiff_S82_lon_gt_minus2,3421663
03d62ca5-cf6b-48a2-acec-089ec341d0f0,wsdiff_S82_lon_gt_minus2,2076644
03d62ca5-cf6b-48a2-acec-089ec341d0f0,wsdiff_S82_lon_gt_minus2,2650864
03d62ca5-cf6b-48a2-acec-089ec341d0f0,wsdiff_S82_lon_gt_minus2,3662174
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3371360
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3219334
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,1932965
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3461547
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3558850
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3751716
aaf49927-dddd-4a88-984b-8652226ae219,wsdiff_S82_lon_gt_minus2,3695786
df73ac71-5099-4fe2-9897-83eb6d85b673,wsdiff_S82_lon_gt_minus2,3141239
df73ac71-5099-4fe2-9897-83eb6d85b673,wsdiff_S82_lon_gt_minus2,3275811
df73ac71-5099-4fe2-9897-83eb6d85b673,wsdiff_S82_lon_gt_minus2,1955216
df73ac71-5099-4fe2-9897-83eb6d85b673,wsdiff_S82_lon_gt_minus2,3789973
864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3165040
864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,2453860
864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,1973167
864dda72-054f-42f5-9936-212e18f1fdf0,wsdiff_S82_lon_gt_minus2,3808724
571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038
571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,2062708
571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3359820
571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3766630
571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3777939
b28211cc-9c50-467d-98ff-a2ffd3ea9feb,wsdiff_S82_lon_gt_minus2,3176875
b28211cc-9c50-467d-98ff-a2ffd3ea9feb,wsdiff_S82_lon_gt_minus2,3367275
b28211cc-9c50-467d-98ff-a2ffd3ea9feb,wsdiff_S82_lon_gt_minus2,3536238
b28211cc-9c50-467d-98ff-a2ffd3ea9feb,wsdiff_S82_lon_gt_minus2,3550272
b28211cc-9c50-467d-98ff-a2ffd3ea9feb,wsdiff_S82_lon_gt_minus2,3778064
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,3107515
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,3120013
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,2079085
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,2668261
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,3683732
0a48b490-1460-412a-b66a-1ea4a8013630,wsdiff_S82_lon_gt_minus2,3810628
c59069a4-0d04-44a3-88a7-a6b7a74202e5,wsdiff_S82_lon_gt_minus2,3357889
c59069a4-0d04-44a3-88a7-a6b7a74202e5,wsdiff_S82_lon_gt_minus2,1606202
c59069a4-0d04-44a3-88a7-a6b7a74202e5,wsdiff_S82_lon_gt_minus2,2270986
c59069a4-0d04-44a3-88a7-a6b7a74202e5,wsdiff_S82_lon_gt_minus2,3519551
c59069a4-0d04-44a3-88a7-a6b7a74202e5,wsdiff_S82_lon_gt_minus2,3582590
80a9006b-5396-49f6-b7af-420d34d464a6,wsdiff_S82_lon_gt_minus2,3473896
80a9006b-5396-49f6-b7af-420d34d464a6,wsdiff_S82_lon_gt_minus2,2622284
80a9006b-5396-49f6-b7af-420d34d464a6,wsdiff_S82_lon_gt_minus2,3807616
65fe9818-522c-4ab8-a633-46e9d1bd2aaf,wsdiff_S82_lon_gt_minus2,3156359
65fe9818-522c-4ab8-a633-46e9d1bd2aaf,wsdiff_S82_lon_gt_minus2,3329698
65fe9818-522c-4ab8-a633-46e9d1bd2aaf,wsdiff_S82_lon_gt_minus2,2260752
65fe9818-522c-4ab8-a633-46e9d1bd2aaf,wsdiff_S82_lon_gt_minus2,3503097
65fe9818-522c-4ab8-a633-46e9d1bd2aaf,wsdiff_S82_lon_gt_minus2,3575212
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3491266
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3510978
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2645055
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2625201
f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3813768
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3126237
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3270414
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,1544184
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,2227064
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3485088
929fb81c-dc2d-46c6-b10c-c56e6dfaadff,wsdiff_S82_lon_gt_minus2,3504530
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,2400671
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,2464555
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3230246
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3709046
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3787248
84efda8c-e235-47cd-8669-bc9545858d0e,wsdiff_S82_lon_gt_minus2,3778141
b8356f02-906b-4178-a97b-9438f3399da5,wsdiff_S82_lon_gt_minus2,2193840
b8356f02-906b-4178-a97b-9438f3399da5,wsdiff_S82_lon_gt_minus2,3466594
b8356f02-906b-4178-a97b-9438f3399da5,wsdiff_S82_lon_gt_minus2,2633124
38845d93-2e8e-4bb0-8546-522052fce711,wsdiff_S82_lon_gt_minus2,3219175
38845d93-2e8e-4bb0-8546-522052fce711,wsdiff_S82_lon_gt_minus2,2220671
38845d93-2e8e-4bb0-8546-522052fce711,wsdiff_S82_lon_gt_minus2,3461534
bf271b15-fc49-4c68-937e-b208ced0165e,wsdiff_S82_lon_gt_minus2,3099895
bf271b15-fc49-4c68-937e-b208ced0165e,wsdiff_S82_lon_gt_minus2,3109311
bf271b15-fc49-4c68-937e-b208ced0165e,wsdiff_S82_lon_gt_minus2,3798346
bf271b15-fc49-4c68-937e-b208ced0165e,wsdiff_S82_lon_gt_minus2,3783829
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,3122642
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,3182945
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,2469390
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,1995205
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,2649018
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,3829566
a0615e7a-4539-4676-8cc5-202de856b8b9,wsdiff_S82_lon_gt_minus2,3824556
174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3103183
174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3117008
174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3351150
174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3763976
174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3801694
